prec,       card,      avg_est,      std_err,      max_err
 6,          115,       122.20,     0.161024,     0.413793
 6,          115,       118.33,     0.172206,     0.413793
 6,          115,       118.40,     0.119859,     0.413793
 6,          116,       114.50,     0.101565,     0.239316
 6,          116,       119.60,     0.139596,     0.401709
 6,          116,       120.93,     0.151902,     0.299145
 6,          116,       118.43,     0.179656,     0.521368
 6,          116,       116.77,     0.141629,     0.401709
 6,          117,       120.67,     0.154414,     0.508475
 6,          117,       124.70,     0.181453,     0.508475
 6,          117,       117.40,     0.114631,     0.288136
 6,          117,       123.63,     0.161754,     0.389831
 6,          117,       115.57,     0.130236,     0.389831
 6,          118,       116.33,     0.120813,     0.277311
 6,          118,       121.03,     0.155162,     0.495798
 6,          118,       120.50,     0.122405,     0.218487
 6,          118,       125.27,      0.15118,     0.495798
 6,          118,       119.73,     0.146418,     0.378151
 6,          119,       127.80,     0.204089,     0.633333
 6,          119,       124.17,     0.148338,     0.366667
 6,          119,       116.63,     0.146143,     0.366667
 6,          119,       124.00,     0.163753,     0.483333
 6,          119,       124.83,     0.162807,     0.483333
 6,          120,       122.23,      0.12894,     0.355372
 6,          120,       121.17,     0.131149,     0.256198
 6,          120,       121.77,     0.128317,     0.256198
 6,          120,       118.47,     0.126757,     0.256198
 6,          120,       125.67,     0.141257,     0.256198
 6,          120,       117.03,     0.109329,     0.256198
 6,          121,       122.57,     0.152612,     0.459016
 6,          121,       121.33,     0.123936,     0.344262
 6,          121,       127.97,     0.160066,     0.344262
 6,          121,       126.50,     0.157174,     0.459016
 6,          121,       123.70,     0.165922,     0.606557
 6,          122,       121.47,     0.137127,     0.333333
 6,          122,       116.93,     0.127032,     0.333333
 6,          122,       125.73,     0.139238,     0.447154
 6,          122,       124.77,     0.150738,     0.333333
 6,          122,       122.33,     0.105486,     0.235772
 6,          123,       122.90,     0.106662,     0.225806
 6,          123,       124.23,      0.13512,     0.322581
 6,          123,       137.13,     0.197766,     0.435484
 6,          123,       125.33,      0.15943,     0.435484
 6,          123,       125.70,     0.128623,     0.322581
 6,          124,       126.00,      0.14808,        0.312
 6,          124,       129.17,     0.105266,        0.312
 6,          124,       128.43,     0.107936,        0.216
 6,          124,       132.23,     0.150218,        0.424
 6,          124,       124.97,     0.127386,         0.32
 6,          124,       132.57,     0.220179,        0.776
 6,          125,       132.83,     0.187644,     0.412698
 6,          125,       132.07,     0.136688,     0.301587
 6,          125,       128.83,     0.148997,     0.301587
 6,          125,       126.47,      0.14208,     0.412698
 6,          125,       131.13,     0.147628,     0.301587
 6,          126,       125.37,     0.139198,     0.401575
 6,          126,       129.90,     0.149206,     0.401575
 6,          126,       126.70,     0.148415,     0.291339
 6,          126,       130.00,     0.124207,      0.19685
 6,          126,       124.83,     0.150006,     0.401575
 6,          127,       125.50,     0.140423,     0.390625
 6,          127,       130.73,     0.146676,      0.28125
 6,          127,       130.50,     0.148111,     0.390625
 6,          127,       124.63,     0.118491,      0.28125
 6,          127,       129.60,     0.118961,      0.28125
 6,          128,       127.27,     0.142823,     0.379845
 6,          128,       129.97,     0.126733,      0.27907
 6,          128,       129.43,     0.150281,     0.379845
 6,          128,       130.60,     0.162835,     0.379845
 6,          128,       133.63,     0.162714,     0.379845
 6,          129,       130.70,     0.120471,     0.261538
 6,          129,       126.93,     0.148488,     0.369231
 6,          129,       134.43,      0.14232,     0.507692
 6,          129,       130.77,     0.144469,     0.369231
 6,          129,       135.33,     0.166557,     0.369231
 6,          129,       130.33,       0.1674,     0.369231
 6,          130,       130.27,     0.119627,     0.251908
 6,          130,       131.00,     0.110385,     0.251908
 6,          130,       129.30,     0.119636,     0.251908
 6,          130,       135.27,     0.187649,     0.694656
 6,          130,       139.33,     0.180131,     0.496183
 6,          131,       134.27,    0.0974242,     0.242424
 6,          131,       130.53,     0.133266,     0.348485
 6,          131,       131.83,      0.18037,     0.681818
 6,          131,       135.70,     0.121725,     0.348485
 6,          131,       134.47,     0.129623,     0.295455
 6,          132,       132.03,     0.149041,     0.338346
 6,          132,       134.97,     0.153322,     0.338346
 6,          132,       131.33,     0.132338,     0.338346
 6,          132,       134.07,     0.122818,     0.338346
 6,          132,       140.10,     0.164189,     0.338346
 6,          133,       140.83,     0.174328,     0.462687
 6,          133,       138.20,     0.152184,     0.328358
 6,          133,       139.60,     0.183991,     0.656716
 6,          133,       138.43,     0.145508,     0.328358
 6,          133,       136.33,     0.144893,     0.328358
 6,          134,       142.10,     0.133737,     0.318519
 6,          134,       139.20,     0.160436,     0.318519
 6,          134,       133.10,     0.122915,     0.318519
 6,          134,       139.90,     0.151626,     0.451852
 6,          134,       134.00,     0.165806,     0.451852
 6,          134,       145.57,     0.181094,     0.451852
 6,          135,       134.17,     0.154569,     0.441176
 6,          135,       134.77,     0.140425,     0.279412
 6,          135,       138.50,     0.122758,     0.308824
 6,          135,       140.33,     0.183504,     0.441176
 6,          135,       140.57,     0.160881,     0.308824
 6,          136,       140.40,     0.137148,      0.29927
 6,          136,       135.93,     0.135096,      0.29927
 6,          136,       143.20,     0.202129,     0.620438
 6,          136,       137.37,     0.129818,      0.29927
 6,          136,       140.83,     0.135144,      0.29927
 6,          137,       137.43,     0.127252,      0.42029
 6,          137,       135.87,     0.126688,      0.42029
 6,          137,       143.93,     0.146901,     0.289855
 6,          137,       140.03,     0.159039,      0.42029
 6,          137,       134.77,     0.115214,     0.289855
 6,          138,       151.40,     0.188798,     0.597122
 6,          138,       148.00,     0.179444,     0.280576
 6,          138,       143.70,     0.141779,     0.280576
 6,          138,       139.80,     0.135451,     0.410072
 6,          138,       135.77,     0.168863,     0.410072
 6,          139,       139.10,     0.147933,          0.4
 6,          139,       135.23,     0.119398,     0.271429
 6,          139,       150.97,     0.257222,     0.907143
 6,          139,       146.20,      0.17353,          0.4
 6,          139,       140.07,     0.197094,     0.585714
 6,          139,       142.87,     0.107102,     0.271429
 6,          140,       149.43,     0.129152,     0.262411
 6,          140,       141.20,     0.178003,     0.390071
 6,          140,       150.37,     0.192059,     0.574468
 6,          140,       142.27,      0.13623,     0.390071
 6,          140,       138.87,      0.15424,     0.390071
 6,          141,       143.33,     0.132189,     0.380282
 6,          141,       142.27,      0.13683,     0.380282
 6,          141,       144.73,     0.205299,      0.56338
 6,          141,       144.57,     0.116739,     0.309859
 6,          141,       141.70,     0.106969,     0.253521
 6,          142,       138.97,     0.123145,     0.244755
 6,          142,       141.77,     0.150191,     0.370629
 6,          142,       146.43,     0.217846,     0.867133
 6,          142,       148.83,     0.191084,     0.552448
 6,          142,       150.63,     0.165449,     0.552448
 6,          143,       152.37,     0.207794,     0.854167
 6,          143,       152.07,     0.181465,     0.541667
 6,          143,       144.93,     0.138024,     0.361111
 6,          143,       147.17,     0.142791,         0.25
 6,          143,       150.50,     0.170879,     0.361111
 6,          144,       147.33,     0.186475,     0.531034
 6,          144,       158.20,     0.224009,     0.841379
 6,          144,       142.53,     0.137467,     0.351724
 6,          144,       149.30,     0.154875,     0.351724
 6,          144,       146.17,     0.123389,     0.227586
 6,          144,       142.07,     0.208059,     0.841379
 6,          145,       146.53,     0.119544,     0.219178
 6,          145,       142.23,     0.104813,     0.219178
 6,          145,       146.30,      0.13967,     0.342466
 6,          145,       151.73,     0.140795,     0.342466
 6,          145,       145.67,     0.156695,     0.520548
 6,          146,       146.17,     0.173422,     0.510204
