prec,       card,      avg_est,      std_err,      max_err
 8,          958,       958.43,    0.0655145,     0.191867
 8,          960,       940.67,    0.0503478,     0.109261
 8,          961,       988.93,    0.0591077,      0.14553
 8,          963,       976.93,    0.0543517,     0.151452
 8,          964,       967.50,    0.0676493,     0.136788
 8,          966,       983.93,    0.0551143,     0.114788
 8,          967,       953.87,    0.0602359,      0.11157
 8,          969,       968.30,    0.0622246,      0.13299
 8,          970,       981.43,    0.0542826,     0.124614
 8,          972,       987.17,    0.0735608,     0.142857
 8,          973,       984.10,     0.065297,     0.143737
 8,          975,       977.43,    0.0540567,      0.10041
 8,          976,       974.10,    0.0486055,     0.117707
 8,          978,       974.70,    0.0503949,     0.111338
 8,          979,       992.87,     0.051348,      0.10102
 8,          981,       976.90,    0.0574485,     0.144603
 8,          983,       991.03,    0.0526906,     0.117886
 8,          984,       985.67,     0.048326,    0.0994924
 8,          986,       999.63,    0.0547749,     0.122594
 8,          987,       984.93,    0.0581713,     0.135628
 8,          989,       995.40,    0.0585234,     0.130303
 8,          990,       978.30,    0.0580064,     0.103935
 8,          992,       992.27,    0.0745188,     0.154079
 8,          993,       986.07,    0.0603818,     0.120724
 8,          995,       983.20,     0.056386,    0.0883534
 8,          996,       985.73,    0.0553291,     0.129388
 8,          998,      1009.50,     0.062536,     0.177177
 8,          999,       999.10,    0.0498622,        0.104
 8,         1001,      1011.93,    0.0596417,     0.140719
 8,         1003,       974.60,    0.0575274,     0.154382
 8,         1004,       994.90,    0.0597046,     0.141294
 8,         1006,      1009.57,    0.0536883,    0.0933466
 8,         1007,       999.63,     0.056014,     0.142857
 8,         1009,      1012.93,    0.0654628,     0.127723
 8,         1010,      1019.47,     0.047396,     0.119683
 8,         1012,      1014.23,      0.04529,     0.115499
 8,         1013,      1012.37,    0.0430896,    0.0848126
 8,         1015,      1020.90,    0.0606108,     0.113189
 8,         1016,      1017.97,    0.0580775,     0.132743
 8,         1018,      1034.70,     0.062399,     0.111874
 8,         1019,      1009.53,    0.0524379,     0.105882
 8,         1021,      1031.43,    0.0582157,     0.111546
 8,         1022,      1036.13,    0.0577389,     0.130987
 8,         1024,      1026.57,     0.046523,     0.115122
 8,         1026,      1032.50,    0.0531791,     0.119766
 8,         1027,      1005.33,     0.056711,     0.142996
 8,         1029,      1031.97,    0.0648403,     0.170874
 8,         1030,      1035.23,      0.06966,     0.154219
 8,         1032,      1040.47,     0.054239,     0.126815
 8,         1033,      1041.43,     0.056961,     0.112186
 8,         1035,      1032.03,    0.0736504,      0.22973
 8,         1036,      1025.17,    0.0640216,     0.155256
 8,         1038,      1036.83,    0.0727336,     0.181906
 8,         1039,      1033.87,    0.0564928,     0.119231
 8,         1041,      1052.20,    0.0564857,     0.126679
 8,         1042,      1052.03,    0.0479482,      0.12464
 8,         1044,      1042.50,    0.0795486,     0.155981
 8,         1046,      1031.63,    0.0628801,     0.126074
 8,         1047,      1061.57,    0.0555335,     0.176527
 8,         1049,      1052.33,    0.0507921,     0.106667
 8,         1050,      1042.50,    0.0590361,     0.143673
 8,         1052,      1053.27,    0.0487935,     0.145299
 8,         1053,      1029.00,    0.0619032,     0.148008
 8,         1055,      1061.47,    0.0488142,    0.0965909
 8,         1056,      1058.77,    0.0645225,     0.159886
 8,         1058,      1070.97,     0.052842,     0.118036
 8,         1059,      1027.83,    0.0624367,      0.14717
 8,         1061,      1052.47,    0.0535448,     0.134652
 8,         1062,      1056.97,    0.0579394,     0.148636
 8,         1064,      1062.27,    0.0510675,      0.10892
 8,         1065,      1059.77,    0.0759526,     0.138837
 8,         1067,      1064.83,     0.065066,     0.123596
 8,         1069,      1068.30,    0.0417924,     0.088785
 8,         1070,      1074.23,    0.0512208,      0.15873
 8,         1072,      1068.10,    0.0537593,     0.102516
 8,         1073,      1060.77,    0.0600085,     0.130354
 8,         1075,      1068.17,    0.0543088,     0.116171
 8,         1076,      1066.97,    0.0550001,     0.127205
 8,         1078,      1109.80,    0.0684311,     0.168675
 8,         1079,      1058.67,    0.0533735,    0.0962963
 8,         1081,      1081.37,    0.0575391,     0.132163
 8,         1082,      1092.67,    0.0572592,     0.170822
 8,         1084,      1079.60,    0.0620386,     0.214747
 8,         1085,      1074.10,    0.0599571,      0.13628
 8,         1087,      1085.33,    0.0583137,     0.124081
 8,         1089,      1092.10,    0.0559477,      0.13211
 8,         1090,      1088.10,    0.0612944,     0.136572
 8,         1092,      1079.87,    0.0598426,     0.105215
 8,         1093,      1088.90,    0.0570742,     0.116088
 8,         1095,      1088.73,    0.0491283,     0.106752
 8,         1096,      1108.83,    0.0561462,     0.101185
 8,         1098,      1091.20,    0.0464006,    0.0991811
 8,         1099,      1096.67,    0.0649971,     0.125455
 8,         1101,      1095.40,    0.0588002,     0.118875
 8,         1102,      1101.47,    0.0475494,     0.151405
 8,         1104,      1100.93,    0.0488595,     0.108597
 8,         1105,      1087.90,    0.0615422,      0.12387
 8,         1107,      1124.63,    0.0680265,     0.194043
 8,         1108,      1095.60,    0.0538665,     0.110911
 8,         1110,      1122.20,    0.0568992,     0.129613
 8,         1112,      1105.43,    0.0640359,     0.128482
 8,         1113,      1125.43,     0.058648,     0.140036
 8,         1115,      1118.13,     0.065376,     0.174731
 8,         1116,      1111.83,    0.0474619,     0.117278
 8,         1118,      1093.37,    0.0615267,     0.132261
 8,         1119,      1102.57,    0.0660371,     0.134821
 8,         1121,      1124.97,    0.0545146,     0.159537
 8,         1122,      1132.87,    0.0677356,      0.20837
 8,         1124,      1112.10,    0.0528497,     0.109333
 8,         1125,      1107.17,    0.0454232,      0.12611
 8,         1127,      1122.80,    0.0451597,    0.0948582
 8,         1128,      1121.70,    0.0489152,    0.0947741
 8,         1130,      1118.50,    0.0491879,     0.126437
 8,         1132,      1141.40,    0.0643095,     0.167696
 8,         1133,      1130.03,    0.0513648,     0.123457
 8,         1135,      1139.27,    0.0695528,     0.138204
 8,         1136,      1137.50,    0.0516952,     0.116095
 8,         1138,      1149.67,     0.047857,    0.0983319
 8,         1139,      1147.47,    0.0563757,     0.172807
 8,         1141,      1144.03,    0.0652031,      0.17338
 8,         1142,      1153.33,    0.0516903,     0.124234
 8,         1144,      1152.07,    0.0651921,     0.183406
 8,         1145,      1143.97,    0.0516026,     0.133508
 8,         1147,      1160.00,     0.074296,     0.182927
 8,         1148,      1137.30,    0.0533307,     0.118364
 8,         1150,      1171.03,    0.0787014,      0.21894
 8,         1152,      1146.07,    0.0519309,     0.101474
 8,         1153,      1149.60,    0.0597203,     0.112652
 8,         1155,      1149.43,    0.0596124,     0.110727
 8,         1156,      1159.47,    0.0495305,     0.126188
 8,         1158,      1159.13,    0.0569483,     0.108714
 8,         1159,      1154.57,    0.0647419,     0.150862
 8,         1161,      1161.57,    0.0593318,     0.122203
 8,         1162,      1164.43,    0.0616602,     0.219261
 8,         1164,      1150.80,    0.0616767,     0.148498
 8,         1165,      1164.77,    0.0503924,    0.0866209
 8,         1167,      1178.37,    0.0697842,     0.184932
 8,         1168,      1165.60,    0.0599215,     0.110351
 8,         1170,      1158.67,    0.0539852,    0.0982067
 8,         1171,      1164.23,    0.0519792,     0.103242
 8,         1173,      1177.53,    0.0618034,     0.148211
 8,         1175,      1160.57,    0.0574257,     0.121599
 8,         1176,      1186.50,    0.0686626,     0.187766
 8,         1178,      1167.90,    0.0498805,    0.0924512
 8,         1179,      1163.03,    0.0531858,     0.108475
 8,         1181,      1187.70,    0.0482924,       0.1489
 8,         1182,      1176.97,    0.0466745,     0.103973
 8,         1184,      1196.40,    0.0496752,     0.126582
 8,         1185,      1163.23,    0.0535147,     0.150927
 8,         1187,      1189.97,    0.0516012,    0.0976431
 8,         1188,      1174.60,    0.0637917,     0.148865
 8,         1190,      1190.00,    0.0534865,     0.145256
 8,         1191,      1185.63,    0.0650917,     0.143456
 8,         1193,      1183.43,    0.0385081,    0.0912898
 8,         1195,      1198.43,    0.0694522,     0.148829
 8,         1196,      1196.47,    0.0592628,     0.162072
 8,         1198,      1186.40,    0.0508981,      0.12844
 8,         1199,      1192.40,    0.0591895,     0.131667
 8,         1201,      1196.43,    0.0488499,       0.1198
 8,         1202,      1195.90,     0.061539,     0.155445
 8,         1204,      1212.30,    0.0547377,     0.151867
 8,         1205,      1223.57,    0.0551521,     0.178275
 8,         1207,      1230.93,    0.0487246,     0.125828
 8,         1208,      1202.17,    0.0472474,    0.0885029
 8,         1210,      1195.60,    0.0633164,     0.155244
 8,         1211,      1213.93,    0.0817287,     0.174917
 8,         1213,      1233.60,    0.0618063,     0.185338
 8,         1214,      1209.63,    0.0533467,     0.120988
 8,         1216,      1215.70,    0.0594134,     0.157765
 8,         1218,      1204.57,    0.0534927,     0.106645
